1.9,0.5,6.0,4000,unusable
2.3,0.1,3.0,2000,unusable
2.3,0.2,3.2,2500,unusable
2.3,0.3,3.4,2750,unusable
2.3,0.4,4.0,3000,unusable
2.3,0.5,5.0,3500,unusable
2.3,0.5,5.5,3750,unusable
2.3,0.5,6.0,4000,unusable
2.7,0.1,3.0,2000,unusable
2.7,0.2,3.2,2500,unusable
2.7,0.3,3.4,2750,unusable
2.7,0.4,4.0,3000,unusable
2.7,0.5,5.0,3500,unusable
2.7,0.5,5.5,3750,unusable
2.7,0.5,6.0,4000,unusable
2.9,0.1,3.0,2000,unusable
2.9,0.2,3.2,2500,unusable
2.9,0.3,3.4,2750,unusable
2.9,0.4,4.0,3000,unusable
2.9,0.5,5.0,3500,unusable
2.9,0.5,5.5,3750,unusable
2.9,0.5,6.0,4000,unusable
12.0,0.1,3.0,2000,unusable
12.0,0.2,3.2,2500,unusable
12.0,0.3,3.4,2750,unusable
12.0,0.4,4.0,3000,unusable
12.0,0.5,5.0,3500,unusable
12.0,0.5,5.5,3750,unusable
12.0,0.5,6.0,4000,unusable
12.5,0.1,3.0,2000,unusable
12.5,0.2,3.2,2500,unusable
12.5,0.3,3.4,2750,unusable
12.5,0.4,4.0,3000,unusable
12.5,0.5,5.0,3500,unusable
12.5,0.5,5.5,3750,unusable
12.5,0.5,6.0,4000,unusable
13.0,0.1,3.0,2000,unusable
13.0,0.2,3.2,2500,unusable
13.0,0.3,3.4,2750,unusable
13.0,0.4,4.0,3000,unusable
13.0,0.5,5.0,3500,unusable
13.0,0.5,5.5,3750,unusable
13.0,0.5,6.0,4000,unusable
13.5,0.1,3.0,2000,unusable
13.5,0.2,3.2,2500,unusable
13.5,0.3,3.4,2750,unusable
13.5,0.4,4.0,3000,unusable
13.5,0.5,5.0,3500,unusable
13.5,0.5,5.5,3750,unusable
13.5,0.5,6.0,4000,unusable
14.0,0.1,3.0,2000,unusable
14.0,0.2,3.2,2500,unusable
14.0,0.3,3.4,2750,unusable
14.0,0.4,4.0,3000,unusable
14.0,0.5,5.0,3500,unusable
14.0,0.5,5.5,3750,unusable
14.0,0.5,6.0,4000,unusable
1.0,0.1,3.0,2000,unusable
1.2,0.1,3.2,2250,unusable
1.4,0.1,3.4,2500,unusable
1.9,0.1,4.0,2750,unusable
2.3,0.1,4.4,3000,unusable
2.7,0.1,5.0,3250,unusable
2.9,0.1,5.5,3500,unusable
12.0,0.1,5.9,3750,unusable
12.5,0.1,6.0,4000,unusable
13.0,0.1,6.4,4100,unusable
13.5,0.1,6.5,4200,unusable
14.0,0.1,7.0,4300,unusable
1.0,0.2,3.0,2000,unusable
1.2,0.2,3.2,2250,unusable
1.4,0.2,3.4,2500,unusable
1.9,0.2,4.0,2750,unusable
2.3,0.2,4.4,3000,unusable
2.7,0.2,5.0,3250,unusable
2.9,0.2,5.5,3500,unusable
12.0,0.2,5.9,3750,unusable
12.5,0.2,6.0,4000,unusable
13.0,0.2,6.4,4100,unusable
13.5,0.2,6.5,4200,unusable
14.0,0.2,7.0,4300,unusable
1.0,0.3,3.0,2000,unusable
1.2,0.3,3.2,2250,unusable
1.4,0.3,3.4,2500,unusable
1.9,0.3,4.0,2750,unusable
2.3,0.3,4.4,3000,unusable
2.7,0.3,5.0,3250,unusable
2.9,0.3,5.5,3500,unusable
12.0,0.3,5.9,3750,unusable
12.5,0.3,6.0,4000,unusable
13.0,0.3,6.4,4100,unusable
13.5,0.3,6.5,4200,unusable
14.0,0.3,7.0,4300,unusable
1.0,0.5,3.0,2000,unusable
1.2,0.5,3.2,2250,unusable
1.4,0.5,3.4,2500,unusable
1.9,0.5,4.0,2750,unusable
2.3,0.5,4.4,3000,unusable
2.7,0.5,5.0,3250,unusable
2.9,0.5,5.5,3500,unusable
12.0,0.5,5.9,3750,unusable
12.5,0.5,6.0,4000,unusable
13.0,0.5,6.4,4100,unusable
13.5,0.5,6.5,4200,unusable
14.0,0.5,7.0,4300,unusable
1.0,0.1,3.0,2000,unusable
1.2,0.2,3.0,2250,unusable
1.4,0.3,3.0,2500,unusable
1.9,0.4,3.0,2750,unusable
2.3,0.5,3.0,3000,unusable
2.7,0.5,3.0,3250,unusable
2.9,0.5,3.0,3500,unusable
12.0,0.1,3.0,3750,unusable
12.5,0.2,3.0,4000,unusable
13.0,0.3,3.0,4100,unusable
13.5,0.4,3.0,4200,unusable
14.0,0.5,3.0,4300,unusable
1.0,0.1,3.2,2000,unusable
1.2,0.2,3.2,2250,unusable
1.4,0.3,3.2,2500,unusable
1.9,0.4,3.2,2750,unusable
2.3,0.5,3.2,3000,unusable
2.7,0.5,3.2,3250,unusable
2.9,0.5,3.2,3500,unusable
12.0,0.1,3.2,3750,unusable
12.5,0.2,3.2,4000,unusable
13.0,0.3,3.2,4100,unusable
13.5,0.4,3.2,4200,unusable
14.0,0.5,3.2,4300,unusable
1.0,0.1,3.8,2000,unusable
1.2,0.2,3.8,2250,unusable
1.4,0.3,3.8,2500,unusable
1.9,0.4,3.8,2750,unusable
2.3,0.5,3.8,3000,unusable
2.7,0.5,3.8,3250,unusable
2.9,0.5,3.8,3500,unusable
12.0,0.1,3.8,3750,unusable
12.5,0.2,3.8,4000,unusable
13.0,0.3,3.8,4100,unusable
13.5,0.4,3.8,4200,unusable
14.0,0.5,3.8,4300,unusable
1.0,0.1,4.5,2000,unusable
1.2,0.2,4.5,2250,unusable
1.4,0.3,4.5,2500,unusable
1.9,0.4,4.5,2750,unusable
2.3,0.5,4.5,3000,unusable
2.7,0.5,4.5,3250,unusable
2.9,0.5,4.5,3500,unusable
12.0,0.1,4.5,3750,unusable
12.5,0.2,4.5,4000,unusable
13.0,0.3,4.5,4100,unusable
13.5,0.4,4.5,4200,unusable
14.0,0.5,4.5,4300,unusable
1.0,0.1,5.0,2000,unusable
1.2,0.2,5.0,2250,unusable
1.4,0.3,5.0,2500,unusable
1.9,0.4,5.0,2750,unusable
2.3,0.5,5.0,3000,unusable
2.7,0.5,5.0,3250,unusable
2.9,0.5,5.0,3500,unusable
12.0,0.1,5.0,3750,unusable
12.5,0.2,5.0,4000,unusable
13.0,0.3,5.0,4100,unusable
13.5,0.4,5.0,4200,unusable
14.0,0.5,5.0,4300,unusable
1.0,0.1,5.5,2000,unusable
1.2,0.2,5.5,2250,unusable
1.4,0.3,5.5,2500,unusable
1.9,0.4,5.5,2750,unusable
2.3,0.5,5.5,3000,unusable
2.7,0.5,5.5,3250,unusable
2.9,0.5,5.5,3500,unusable
12.0,0.1,5.5,3750,unusable
12.5,0.2,5.5,4000,unusable
13.0,0.3,5.5,4100,unusable
13.5,0.4,5.5,4200,unusable
14.0,0.5,5.5,4300,unusable
1.0,0.1,6.0,2000,unusable
1.2,0.2,6.0,2250,unusable
1.4,0.3,6.0,2500,unusable
1.9,0.4,6.0,2750,unusable
2.3,0.5,6.0,3000,unusable
2.7,0.5,6.0,3250,unusable
2.9,0.5,6.0,3500,unusable
12.0,0.1,6.0,3750,unusable
12.5,0.2,6.0,4000,unusable
13.0,0.3,6.0,4100,unusable
13.5,0.4,6.0,4200,unusable
14.0,0.5,6.0,4300,unusable
1.0,0.1,3.0,2000,unusable
1.2,0.2,3.2,2000,unusable
1.4,0.3,3.4,2000,unusable
1.9,0.4,4.0,2000,unusable
2.3,0.5,4.4,2000,unusable
2.7,0.5,5.0,2000,unusable
2.9,0.5,5.5,2000,unusable
12.0,0.1,5.9,2000,unusable
12.5,0.2,6.0,2000,unusable
13.0,0.3,6.4,2000,unusable
13.5,0.4,6.5,2000,unusable
14.0,0.5,7.0,2000,unusable
1.0,0.1,3.0,2250,unusable
1.2,0.2,3.2,2250,unusable
1.4,0.3,3.4,2250,unusable
1.9,0.4,4.0,2250,unusable
2.3,0.5,4.4,2250,unusable
2.7,0.5,5.0,2250,unusable
2.9,0.5,5.5,2250,unusable
12.0,0.1,5.9,2250,unusable
12.5,0.2,6.0,2250,unusable
13.0,0.3,6.4,2250,unusable
13.5,0.4,6.5,2250,unusable
14.0,0.5,7.0,2250,unusable
1.0,0.1,3.0,2500,unusable
1.2,0.2,3.2,2500,unusable
1.4,0.3,3.4,2500,unusable
1.9,0.4,4.0,2500,unusable
2.3,0.5,4.4,2500,unusable
2.7,0.5,5.0,2500,unusable
2.9,0.5,5.5,2500,unusable
12.0,0.1,5.9,2500,unusable
12.5,0.2,6.0,2500,unusable
13.0,0.3,6.4,2500,unusable
13.5,0.4,6.5,2500,unusable
14.0,0.5,7.0,2500,unusable
1.0,0.1,3.0,3000,unusable
1.2,0.2,3.2,3000,unusable
1.4,0.3,3.4,3000,unusable
1.9,0.4,4.0,3000,unusable
2.3,0.5,4.4,3000,unusable
2.7,0.5,5.0,3000,unusable
2.9,0.5,5.5,3000,unusable
12.0,0.1,5.9,3000,unusable
12.5,0.2,6.0,3000,unusable
13.0,0.3,6.4,3000,unusable
13.5,0.4,6.5,3000,unusable
14.0,0.5,7.0,3000,unusable
1.0,0.1,3.0,3500,unusable
1.2,0.2,3.2,3500,unusable
1.4,0.3,3.4,3500,unusable
1.9,0.4,4.0,3500,unusable
2.3,0.5,4.4,3500,unusable
2.7,0.5,5.0,3500,unusable
2.9,0.5,5.5,3500,unusable
12.0,0.1,5.9,3500,unusable
12.5,0.2,6.0,3500,unusable
13.0,0.3,6.4,3500,unusable
13.5,0.4,6.5,3500,unusable
14.0,0.5,7.0,3500,unusable
1.0,0.1,3.0,4000,unusable
1.2,0.2,3.2,4000,unusable
1.4,0.3,3.4,4000,unusable
1.9,0.4,4.0,4000,unusable
2.3,0.5,4.4,4000,unusable
2.7,0.5,5.0,4000,unusable
2.9,0.5,5.5,4000,unusable
12.0,0.1,5.9,4000,unusable
12.5,0.2,6.0,4000,unusable
13.0,0.3,6.4,4000,unusable
13.5,0.4,6.5,4000,unusable
14.0,0.5,7.0,4000,unusable
6.5,0.1,3.0,2000,unusable
6.5,0.2,4.0,2500,unusable
6.5,0.4,5.0,3400,unusable
6.5,0.5,6.0,4000,unusable
7.5,0.1,3.0,2000,unusable
7.5,0.2,4.0,2500,unusable
7.5,0.4,5.0,3400,unusable
7.5,0.5,6.0,4000,unusable
7.9,0.1,3.0,2000,unusable
7.9,0.2,4.0,2500,unusable
7.9,0.4,5.0,3400,unusable
7.9,0.5,6.0,4000,unusable
8.5,0.1,3.0,2000,unusable
8.5,0.2,4.0,2500,unusable
8.5,0.4,5.0,3400,unusable
8.5,0.5,6.0,4000,unusable
10.0,0.1,3.0,2000,unusable
10.0,0.2,4.0,2500,unusable
10.0,0.4,5.0,3400,unusable
10.0,0.5,6.0,4000,unusable
11.0,0.1,3.0,2000,unusable
11.0,0.2,4.0,2500,unusable
11.0,0.4,5.0,3400,unusable
11.0,0.5,6.0,4000,unusable
6.5,0.1,3.0,2000,unusable
7.0,0.1,4.0,2500,unusable
7.9,0.1,5.0,3400,unusable
8.4,0.1,6.0,4000,unusable
6.5,0.2,3.0,2000,unusable
7.0,0.2,4.0,2500,unusable
7.9,0.2,5.0,3400,unusable
8.4,0.2,6.0,4000,unusable
6.5,0.5,3.0,2000,unusable
7.0,0.5,4.0,2500,unusable
7.9,0.5,5.0,3400,unusable
8.4,0.5,6.0,4000,unusable
6.5,0.1,3.0,2000,unusable
7.0,0.2,3.0,2500,unusable
7.9,0.4,3.0,3400,unusable
8.4,0.5,3.0,4000,unusable
6.5,0.1,4.0,2000,unusable
7.0,0.2,4.0,2500,unusable
7.9,0.4,4.0,3400,unusable
8.4,0.5,4.0,4000,unusable
6.5,0.1,5.0,2000,unusable
7.0,0.2,5.0,2500,unusable
7.9,0.4,5.0,3400,unusable
8.4,0.5,5.0,4000,unusable
6.5,0.1,6.0,2000,unusable
7.0,0.2,6.0,2500,unusable
7.9,0.4,6.0,3400,unusable
8.4,0.5,6.0,4000,unusable
6.5,0.1,3.0,2000,unusable
7.0,0.2,4.0,2000,unusable
7.9,0.4,5.0,2000,unusable
8.4,0.5,6.0,2000,unusable
6.5,0.1,3.0,2500,unusable
7.0,0.2,4.0,2500,unusable
7.9,0.4,5.0,2500,unusable
8.4,0.5,6.0,2500,unusable
6.5,0.1,3.0,3000,unusable
7.0,0.2,4.0,3000,unusable
7.9,0.4,5.0,3000,unusable
8.4,0.5,6.0,3000,unusable
6.5,0.1,3.0,4000,unusable
7.0,0.2,4.0,4000,unusable
7.9,0.4,5.0,4000,unusable
8.4,0.5,6.0,4000,unusable
1.0,2.5,3.0,2000,unusable
1.0,3.0,3.5,2250,unusable
1.0,3.5,4.0,2500,unusable
1.0,4.0,4.5,3000,unusable
1.0,4.5,5.0,3250,unusable
1.0,5.0,5.5,3500,unusable
1.0,5.5,6.0,4000,unusable
1.8,2.5,3.0,2000,unusable
1.8,3.0,3.5,2250,unusable
1.8,3.5,4.0,2500,unusable
1.8,4.0,4.5,3000,unusable
1.8,4.5,5.0,3250,unusable
1.8,5.0,5.5,3500,unusable
1.8,5.5,6.0,4000,unusable
2.4,2.5,3.0,2000,unusable
2.4,3.0,3.5,2250,unusable
2.4,3.5,4.0,2500,unusable
2.4,4.0,4.5,3000,unusable
2.4,4.5,5.0,3250,unusable
2.4,5.0,5.5,3500,unusable
2.4,5.5,6.0,4000,unusable
2.9,2.5,3.0,2000,unusable
2.9,3.0,3.5,2250,unusable
2.9,3.5,4.0,2500,unusable
2.9,4.0,4.5,3000,unusable
2.9,4.5,5.0,3250,unusable
2.9,5.0,5.5,3500,unusable
2.9,5.5,6.0,4000,unusable
12.0,2.5,3.0,2000,unusable
12.0,3.0,3.5,2250,unusable
12.0,3.5,4.0,2500,unusable
12.0,4.0,4.5,3000,unusable
12.0,4.5,5.0,3250,unusable
12.0,5.0,5.5,3500,unusable
12.0,5.5,6.0,4000,unusable
13.0,2.5,3.0,2000,unusable
13.0,3.0,3.5,2250,unusable
13.0,3.5,4.0,2500,unusable
13.0,4.0,4.5,3000,unusable
13.0,4.5,5.0,3250,unusable
13.0,5.0,5.5,3500,unusable
13.0,5.5,6.0,4000,unusable
14.0,2.5,3.0,2000,unusable
14.0,3.0,3.5,2250,unusable
14.0,3.5,4.0,2500,unusable
14.0,4.0,4.5,3000,unusable
14.0,4.5,5.0,3250,unusable
14.0,5.0,5.5,3500,unusable
14.0,5.5,6.0,4000,unusable
1.0,2.5,3.0,2000,unusable
1.8,2.5,3.5,2250,unusable
2.4,2.5,4.0,2750,unusable
2.9,2.5,4.5,3000,unusable
12.0,2.5,5.0,3250,unusable
13.0,2.5,5.5,3500,unusable
14.0,2.5,6.5,4000,unusable
1.0,3.0,3.0,2000,unusable
1.8,3.0,3.5,2250,unusable
2.4,3.0,4.0,2750,unusable
2.9,3.0,4.5,3000,unusable
12.0,3.0,5.0,3250,unusable
13.0,3.0,5.5,3500,unusable
14.0,3.0,6.5,4000,unusable
1.0,3.5,3.0,2000,unusable
1.8,3.5,3.5,2250,unusable
2.4,3.5,4.0,2750,unusable
2.9,3.5,4.5,3000,unusable
12.0,3.5,5.0,3250,unusable
13.0,3.5,5.5,3500,unusable
14.0,3.5,6.5,4000,unusable
1.0,4.0,3.0,2000,unusable
1.8,4.0,3.5,2250,unusable
2.4,4.0,4.0,2750,unusable
2.9,4.0,4.5,3000,unusable
12.0,4.0,5.0,3250,unusable
13.0,4.0,5.5,3500,unusable
14.0,4.0,6.5,4000,unusable
1.0,4.5,3.0,2000,unusable
1.8,4.5,3.5,2250,unusable
2.4,4.5,4.0,2750,unusable
2.9,4.5,4.5,3000,unusable
12.0,4.5,5.0,3250,unusable
13.0,4.5,5.5,3500,unusable
14.0,4.5,6.5,4000,unusable
1.0,5.5,3.0,2000,unusable
1.8,5.5,3.5,2250,unusable
2.4,5.5,4.0,2750,unusable
2.9,5.5,4.5,3000,unusable
12.0,5.5,5.0,3250,unusable
13.0,5.5,5.5,3500,unusable
14.0,5.5,6.5,4000,unusable
1.0,2.5,3.0,2000,unusable
1.8,3.0,3.0,2250,unusable
2.4,3.5,3.0,2500,unusable
2.9,4.0,3.0,3000,unusable
12.0,4.5,3.0,3250,unusable
13.0,5.0,3.0,3500,unusable
14.0,5.5,3.0,4000,unusable
1.0,2.5,4.7,2000,unusable
1.8,3.0,4.7,2250,unusable
2.4,3.5,4.7,2500,unusable
2.9,4.0,4.7,3000,unusable
12.0,4.5,4.7,3250,unusable
13.0,5.0,4.7,3500,unusable
14.0,5.5,4.7,4000,unusable
1.0,2.5,5.7,2000,unusable
1.8,3.0,5.7,2250,unusable
2.4,3.5,5.7,2500,unusable
2.9,4.0,5.7,3000,unusable
12.0,4.5,5.7,3250,unusable
13.0,5.0,5.7,3500,unusable
14.0,5.5,5.7,4000,unusable
1.0,2.5,6.5,2000,unusable
1.8,3.0,6.5,2250,unusable
2.4,3.5,6.5,2500,unusable
2.9,4.0,6.5,3000,unusable
12.0,4.5,6.5,3250,unusable
13.0,5.0,6.5,3500,unusable
14.0,5.5,6.5,4000,unusable
1.0,2.5,3.0,2000,unusable
1.8,3.0,3.5,2000,unusable
2.4,3.5,4.0,2000,unusable
2.9,4.0,4.5,2000,unusable
12.0,4.5,5.0,2000,unusable
13.0,5.0,5.5,2000,unusable
14.0,5.5,6.5,2000,unusable
1.0,2.5,3.0,2500,unusable
1.8,3.0,3.5,2500,unusable
2.4,3.5,4.0,2500,unusable
2.9,4.0,4.5,2500,unusable
12.0,4.5,5.0,2500,unusable
13.0,5.0,5.5,2500,unusable
14.0,5.5,6.5,2500,unusable
1.0,2.5,3.0,3000,unusable
1.8,3.0,3.5,3000,unusable
2.4,3.5,4.0,3000,unusable
2.9,4.0,4.5,3000,unusable
12.0,4.5,5.0,3000,unusable
13.0,5.0,5.5,3000,unusable
14.0,5.5,6.5,3000,unusable
1.0,2.5,3.0,4000,unusable
1.8,3.0,3.5,4000,unusable
2.4,3.5,4.0,4000,unusable
2.9,4.0,4.5,4000,unusable
12.0,4.5,5.0,4000,unusable
13.0,5.0,5.5,4000,unusable
14.0,5.5,6.5,4000,unusable
1.0,0.1,0.10,500,unusable
1.0,0.2,0.20,600,unusable
1.0,0.5,0.30,700,unusable
1.0,0.1,0.40,800,unusable
1.0,0.2,0.50,900,unusable
1.0,0.5,0.75,1000,unusable
2.0,0.1,0.10,500,unusable
2.0,0.2,0.20,600,unusable
2.0,0.5,0.30,700,unusable
2.0,0.1,0.40,800,unusable
2.0,0.2,0.50,900,unusable
2.0,0.5,0.75,1000,unusable
2.9,0.1,0.10,500,unusable
2.9,0.2,0.20,600,unusable
2.9,0.5,0.30,700,unusable
2.9,0.1,0.40,800,unusable
2.9,0.2,0.50,900,unusable
2.9,0.5,0.75,1000,unusable
12.0,0.1,0.10,500,unusable
12.0,0.2,0.20,600,unusable
12.0,0.5,0.30,700,unusable
12.0,0.1,0.40,800,unusable
12.0,0.2,0.50,900,unusable
12.0,0.5,0.75,1000,unusable
13.0,0.1,0.10,500,unusable
13.0,0.2,0.20,600,unusable
13.0,0.5,0.30,700,unusable
13.0,0.1,0.40,800,unusable
13.0,0.2,0.50,900,unusable
13.0,0.5,0.75,1000,unusable
14.0,0.1,0.10,500,unusable
14.0,0.2,0.20,600,unusable
14.0,0.5,0.30,700,unusable
14.0,0.1,0.40,800,unusable
14.0,0.2,0.50,900,unusable
14.0,0.5,0.75,1000,unusable
1.0,0.1,0.10,500,unusable
2.0,0.1,0.20,600,unusable
2.9,0.1,0.30,700,unusable
12.0,0.1,0.40,800,unusable
13.0,0.1,0.50,900,unusable
14.0,0.1,0.75,1000,unusable
1.0,0.5,0.10,500,unusable
2.0,0.5,0.20,600,unusable
2.9,0.5,0.30,700,unusable
12.0,0.5,0.40,800,unusable
13.0,0.5,0.50,900,unusable
14.0,0.5,0.75,1000,unusable
1.0,0.1,0.10,500,unusable
2.0,0.2,0.10,600,unusable
2.9,0.5,0.10,700,unusable
12.0,0.1,0.10,800,unusable
13.0,0.2,0.10,900,unusable
14.0,0.5,0.10,1000,unusable
1.0,0.1,0.20,500,unusable
2.0,0.2,0.20,600,unusable
2.9,0.5,0.20,700,unusable
12.0,0.1,0.20,800,unusable
13.0,0.2,0.20,900,unusable
14.0,0.5,0.20,1000,unusable
1.0,0.1,0.30,500,unusable
2.0,0.2,0.30,600,unusable
2.9,0.5,0.30,700,unusable
12.0,0.1,0.30,800,unusable
13.0,0.2,0.30,900,unusable
14.0,0.5,0.30,1000,unusable
1.0,0.1,0.40,500,unusable
2.0,0.2,0.40,600,unusable
2.9,0.5,0.40,700,unusable
12.0,0.1,0.40,800,unusable
13.0,0.2,0.40,900,unusable
14.0,0.5,0.40,1000,unusable
1.0,0.1,0.50,500,unusable
2.0,0.2,0.50,600,unusable
2.9,0.5,0.50,700,unusable
12.0,0.1,0.50,800,unusable
13.0,0.2,0.50,900,unusable
14.0,0.5,0.50,1000,unusable
1.0,0.1,0.75,500,unusable
2.0,0.2,0.75,600,unusable
2.9,0.5,0.75,700,unusable
12.0,0.1,0.75,800,unusable
13.0,0.2,0.75,900,unusable
14.0,0.5,0.75,1000,unusable
1.0,0.1,0.10,500,unusable
2.0,0.2,0.20,500,unusable
2.9,0.5,0.30,500,unusable
12.0,0.1,0.40,500,unusable
13.0,0.2,0.50,500,unusable
14.0,0.5,0.75,500,unusable
1.0,0.1,0.10,600,unusable
2.0,0.2,0.20,600,unusable
2.9,0.5,0.30,600,unusable
12.0,0.1,0.40,600,unusable
13.0,0.2,0.50,600,unusable
14.0,0.5,0.75,600,unusable
1.0,0.1,0.10,700,unusable
2.0,0.2,0.20,700,unusable
2.9,0.5,0.30,700,unusable
12.0,0.1,0.40,700,unusable
13.0,0.2,0.50,700,unusable
14.0,0.5,0.75,700,unusable
1.0,0.1,0.10,800,unusable
2.0,0.2,0.20,800,unusable
2.9,0.5,0.30,800,unusable
12.0,0.1,0.40,800,unusable
13.0,0.2,0.50,800,unusable
14.0,0.5,0.75,800,unusable
1.0,0.1,0.10,900,unusable
2.0,0.2,0.20,900,unusable
2.9,0.5,0.30,900,unusable
12.0,0.1,0.40,900,unusable
13.0,0.2,0.50,900,unusable
14.0,0.5,0.75,900,unusable
1.0,0.1,0.10,1000,unusable
2.0,0.2,0.20,1000,unusable
2.9,0.5,0.30,1000,unusable
12.0,0.1,0.40,1000,unusable
13.0,0.2,0.50,1000,unusable
14.0,0.5,0.75,1000,unusable
1.0,0.1,0.10,2000,unusable
1.0,0.2,0.20,2250,unusable
1.0,0.5,0.30,2500,unusable
1.0,0.1,0.40,3000,unusable
1.0,0.2,0.50,3500,unusable
1.0,0.5,0.75,4000,unusable
2.0,0.1,0.10,2000,unusable
2.0,0.2,0.20,2250,unusable
2.0,0.5,0.30,2500,unusable
2.0,0.1,0.40,3000,unusable
2.0,0.2,0.50,3500,unusable
2.0,0.5,0.75,4000,unusable
2.9,0.1,0.10,2000,unusable
2.9,0.2,0.20,2250,unusable
2.9,0.5,0.30,2500,unusable
2.9,0.1,0.40,3000,unusable
2.9,0.2,0.50,3500,unusable
2.9,0.5,0.75,4000,unusable
12.0,0.1,0.10,2000,unusable
12.0,0.2,0.20,2250,unusable
12.0,0.5,0.30,2500,unusable
12.0,0.1,0.40,3000,unusable
12.0,0.2,0.50,3500,unusable
12.0,0.5,0.75,4000,unusable
13.0,0.1,0.10,2000,unusable
13.0,0.2,0.20,2250,unusable
13.0,0.5,0.30,2500,unusable
13.0,0.1,0.40,3000,unusable
13.0,0.2,0.50,3500,unusable
13.0,0.5,0.75,4000,unusable
14.0,0.1,0.10,2000,unusable
14.0,0.2,0.20,2250,unusable
14.0,0.5,0.30,2500,unusable
14.0,0.1,0.40,3000,unusable
14.0,0.2,0.50,3500,unusable
14.0,0.5,0.75,4000,unusable
1.0,0.1,0.10,2000,unusable
2.0,0.1,0.20,2250,unusable
2.9,0.1,0.30,2500,unusable
12.0,0.1,0.40,3000,unusable
13.0,0.1,0.50,3500,unusable
14.0,0.1,0.75,4000,unusable
1.0,0.5,0.10,2000,unusable
2.0,0.5,0.20,2250,unusable
2.9,0.5,0.30,2500,unusable
12.0,0.5,0.40,3000,unusable
13.0,0.5,0.50,3500,unusable
14.0,0.5,0.75,4000,unusable
1.0,0.1,0.10,2000,unusable
2.0,0.2,0.10,2250,unusable
2.9,0.5,0.10,2500,unusable
12.0,0.1,0.10,3000,unusable
13.0,0.2,0.10,3500,unusable
14.0,0.5,0.10,4000,unusable
1.0,0.1,0.20,2000,unusable
2.0,0.2,0.20,2250,unusable
2.9,0.5,0.20,2500,unusable
12.0,0.1,0.20,3000,unusable
13.0,0.2,0.20,3500,unusable
14.0,0.5,0.20,4000,unusable
1.0,0.1,0.30,2000,unusable
2.0,0.2,0.30,2250,unusable
2.9,0.5,0.30,2500,unusable
12.0,0.1,0.30,3000,unusable
13.0,0.2,0.30,3500,unusable
14.0,0.5,0.30,4000,unusable
1.0,0.1,0.40,2000,unusable
2.0,0.2,0.40,2250,unusable
2.9,0.5,0.40,2500,unusable
12.0,0.1,0.40,3000,unusable
13.0,0.2,0.40,3500,unusable
14.0,0.5,0.40,4000,unusable
1.0,0.1,0.50,2000,unusable
2.0,0.2,0.50,2250,unusable
2.9,0.5,0.50,2500,unusable
12.0,0.1,0.50,3000,unusable
13.0,0.2,0.50,3500,unusable
14.0,0.5,0.50,4000,unusable
1.0,0.1,0.75,2000,unusable
2.0,0.2,0.75,2250,unusable
2.9,0.5,0.75,2500,unusable
12.0,0.1,0.75,3000,unusable
13.0,0.2,0.75,3500,unusable
14.0,0.5,0.75,4000,unusable
1.0,0.1,0.10,2000,unusable
2.0,0.2,0.20,2000,unusable
2.9,0.5,0.30,2000,unusable
12.0,0.1,0.40,2000,unusable
13.0,0.2,0.50,2000,unusable
14.0,0.5,0.75,2000,unusable
1.0,0.1,0.10,3000,unusable
2.0,0.2,0.20,3000,unusable
2.9,0.5,0.30,3000,unusable
12.0,0.1,0.40,3000,unusable
13.0,0.2,0.50,3000,unusable
14.0,0.5,0.75,3000,unusable
1.0,0.1,0.10,4000,unusable
2.0,0.2,0.20,4000,unusable
2.9,0.5,0.30,4000,unusable
12.0,0.1,0.40,4000,unusable
13.0,0.2,0.50,4000,unusable
14.0,0.5,0.75,4000,unusable
6.5,2.5,3.0,500,unusable
6.5,3.0,3.5,600,unusable
6.5,3.5,4.0,700,unusable
6.5,4.0,4.5,800,unusable
6.5,5.0,5.0,900,unusable
6.5,5.5,6.0,1000,unusable
7.0,2.5,3.0,500,unusable
7.0,3.0,3.5,600,unusable
7.0,3.5,4.0,700,unusable
7.0,4.0,4.5,800,unusable
7.0,5.0,5.0,900,unusable
7.0,5.5,6.0,1000,unusable
7.5,2.5,3.0,500,unusable
7.5,3.0,3.5,600,unusable
7.5,3.5,4.0,700,unusable
7.5,4.0,4.5,800,unusable
7.5,5.0,5.0,900,unusable
7.5,5.5,6.0,1000,unusable
8.4,2.5,3.0,500,unusable
8.4,3.0,3.5,600,unusable
8.4,3.5,4.0,700,unusable
8.4,4.0,4.5,800,unusable
8.4,5.0,5.0,900,unusable
8.4,5.5,6.0,1000,unusable
6.5,2.5,3.0,500,unusable
7.0,2.5,3.5,600,unusable
7.5,2.5,4.0,700,unusable
8.0,2.5,4.5,800,unusable
8.4,2.5,5.0,900,unusable
8.4,2.5,6.0,1000,unusable
6.5,3.5,3.0,500,unusable
7.0,3.5,3.5,600,unusable
7.5,3.5,4.0,700,unusable
8.0,3.5,4.5,800,unusable
8.4,3.5,5.0,900,unusable
8.4,3.5,6.0,1000,unusable
6.5,4.5,3.0,500,unusable
7.0,4.5,3.5,600,unusable
7.5,4.5,4.0,700,unusable
8.0,4.5,4.5,800,unusable
8.4,4.5,5.0,900,unusable
8.4,4.5,6.0,1000,unusable
6.5,5.5,3.0,500,unusable
7.0,5.5,3.5,600,unusable
7.5,5.5,4.0,700,unusable
8.0,5.5,4.5,800,unusable
